x1,x2,x3,x4,x5,y
0.6328925,0.78434145,0.35267544,0.60030335,0.3375072,0.643973489137984
0.1784268,0.959877,0.040224314,0.2174257,0.59712684,0.05187954300723539
0.40900642,0.55084074,0.16467154,0.13456178,0.07857281,-0.08283404515287278
0.0069593787,0.76979715,0.29424858,0.9401448,0.85946,-0.028849557097371296
0.055126786,0.06982374,0.15401226,0.1370418,0.92198366,-0.48922706177717795
0.44672936,0.8543365,0.50194407,0.68082494,0.1251136,0.2463405644062175
0.041686,0.96852255,0.08830243,0.9936577,0.101323605,0.20735096699530678
0.92015994,0.44749475,0.5616052,0.40610075,0.9649277,-0.4179070263158865
0.49415708,0.74779075,0.42719328,0.8938814,0.45243865,1.4992417156348181
0.8594548,0.5593785,0.62857604,0.010986865,0.5396532,-0.16547925584155526
0.09122831,0.27441907,0.24299085,0.9953296,0.1354596,-0.07693824506678752
0.67593116,0.14478111,0.46866548,0.89584845,0.08139235,0.9788463713633081
0.36413217,0.6234862,0.5819835,0.6437253,0.20962036,0.1820008262400295
0.3366843,0.94107944,0.48070055,0.30931902,0.23451382,-0.2501757660886513
0.048368633,0.06503868,0.47407603,0.5855599,0.8269017,-0.2521963190633231
0.10986948,0.55782765,0.51523525,0.38295627,0.20726895,-0.3081955442882222
0.42265147,0.9924119,0.10165578,0.6733341,0.34560156,-0.2725321080540965
0.6482836,0.66202587,0.37197232,0.3679487,0.6137542,-0.07251250424294672
0.6667749,0.037896514,0.9110251,0.5448317,0.74800164,-0.6640232277768826
0.13755995,0.75134367,0.7685631,0.4586705,0.98359084,0.20406696585434764
0.56799805,0.8075807,0.52465326,0.59802127,0.59030056,0.5971533211182234
0.93042415,0.70557314,0.21072036,0.564396,0.7489184,1.6787382380525981
0.05393994,0.2949639,0.68605155,0.39339793,0.34998578,-0.4775121389715924
0.20127988,0.7149751,0.824115,0.95374835,0.008631229,-0.11124659724850641
0.88670814,0.15876484,0.9107188,0.582353,0.5728812,0.08205406130925325
0.48293513,0.14636189,0.82578844,0.27933258,0.94520384,0.8782415786167175
0.54414356,0.7745242,0.68484855,0.5990001,0.45914072,0.5775238135910321
0.13748431,0.1585871,0.13934469,0.9733104,0.80290484,-0.16313911228312694
0.93406105,0.47999597,0.598063,0.741928,0.21237612,2.008774049401189
0.9031404,0.13556218,0.13014877,0.62052983,0.6393234,-0.21861320399987944
0.50585747,0.6731765,0.6992214,0.5322859,0.220352,0.36718496525476607
0.7116957,0.024321854,0.95403445,0.031607747,0.39488232,-0.5370862591235404
0.27232778,0.523347,0.58320034,0.26646805,0.92129505,0.8628511187344021
0.32722402,0.55842024,0.16993839,0.5218776,0.48936784,0.18085419309425765
0.6482232,0.17646176,0.076530755,0.1295765,0.14780015,0.17554798994696538
0.44311696,0.7958478,0.88570714,0.3166532,0.69329983,0.7633415972338209
0.013145328,0.8873967,0.48729074,0.41698182,0.678835,-0.2993943384316152
0.88296324,0.064181566,0.81505346,0.9996753,0.8507469,0.2744832453866164
0.67880577,0.804437,0.36459494,0.12848705,0.6894177,-0.7447726845463287
0.8864613,0.07547337,0.106812716,0.39953023,0.2044605,-0.054406104344136966
0.65360373,0.020339608,0.89281785,0.028506339,0.3432253,-0.2682617233720889
0.0783661,0.8990072,0.725892,0.25835657,0.55060285,-0.15058433127644705
0.9408862,0.04714775,0.92146623,0.5937596,0.71372014,0.21124173703657545
0.16715968,0.47281003,0.17619061,0.7282405,0.4208073,0.234006195705306
0.99454737,0.5258567,0.65234184,0.19475853,0.2945193,0.2780508030444339
0.4924553,0.6401714,0.88492656,0.58169544,0.32472992,0.33678092522860253
0.54778117,0.17791796,0.99556065,0.16433614,0.9848301,0.8236070242913504
0.5438781,0.3080871,0.5682965,0.056479752,0.2900197,-0.04392285984056524
0.69136345,0.53204584,0.048846424,0.5070602,0.5174445,0.3326453581867566
0.57685214,0.44486725,0.72828287,0.61256826,0.89074,0.31846493256200636
0.66361535,0.20070714,0.7343827,0.0120408535,0.76018786,-0.9390310106225305
0.43822598,0.41554558,0.6933513,0.38539463,0.5507488,1.0746108558432215
0.030594766,0.25158185,0.74781466,0.721513,0.34919935,0.25067083613956215
0.07522756,0.94000924,0.36413747,0.81773555,0.98886883,-0.2690018325812745
0.7472102,0.6014653,0.47171813,0.23164529,0.7889886,-0.09797441256745776
0.5363909,0.2657854,0.9366677,0.56998986,0.26304168,0.30754950851271856
0.86516786,0.9358543,0.18956935,0.12891018,0.05709684,-0.2206616658677879
0.2859347,0.5607426,0.015901625,0.090269685,0.33836788,-0.10319551062460684
0.59531474,0.23910719,0.66923016,0.4355029,0.8679695,-0.3094720300867128
0.59335726,0.67067486,0.2934965,0.54837036,0.18043953,0.8627990902267125
0.1693303,0.5430492,0.38006884,0.72793937,0.81365585,0.47794289422098535
0.46055996,0.8732794,0.5085964,0.57367045,0.6233127,0.38911371782049126
0.72379637,0.11261833,0.6178181,0.092089415,0.873708,-1.4417038013638788
0.5974403,0.93640393,0.6987256,0.4812122,0.07079482,0.33359647554999183
0.7509468,0.86301744,0.6046374,0.4076345,0.108514845,0.05872088494268049
0.11012274,0.31203586,0.9356702,0.18122774,0.21048045,-0.48240639740853863
0.90233785,0.73518217,0.41801804,0.8762468,0.58920217,1.1445180071723935
0.056893766,0.9384293,0.92592394,0.56824446,0.017276883,-0.30555632749498085
0.09357005,0.6646226,0.6190664,0.3396402,0.5639415,0.16648534801575487
0.910074,0.25207853,0.50988084,0.24328232,0.18730319,0.3094796682250204
0.7874347,0.51240295,0.66611046,0.6543843,0.527367,0.9195394967318061
0.18639082,0.6283055,0.0046783686,0.50782746,0.9230773,-0.21680768178309764
0.049610317,0.38423753,0.93391985,0.5823556,0.47327292,-0.5722608416247087
0.6284466,0.5083409,0.64871675,0.061464608,0.43842208,-0.15884195185802236
0.7836186,0.008807242,0.6054173,0.9107904,0.4328224,0.29812787523506373
0.013736248,0.22445017,0.7543554,0.21292192,0.34838426,-0.02879480780973625
0.6512797,0.26189613,0.32266927,0.8796705,0.6184822,0.1443425366246444
0.67635804,0.23360074,0.27551132,0.08144289,0.16327256,0.026884155266930873
0.8490458,0.79382616,0.7669848,0.7436254,0.21986192,0.9842665760167348
0.8553151,0.55650175,0.6930732,0.8858199,0.6434805,0.8588694563394021
0.81200135,0.8785368,0.49532467,0.9284275,0.6188186,0.549981425061988
0.75392014,0.6098806,0.77104867,0.88213617,0.85601175,0.2676147982343108
0.6941367,0.12987345,0.9504672,0.661429,0.699575,-0.3686191982944178
0.49604678,0.2771147,0.507363,0.331824,0.8466728,0.1854737460925872
0.49240226,0.7566301,0.014750898,0.4523793,0.22190017,0.0613371955926492
0.9122102,0.7681193,0.17019355,0.85372275,0.37850416,1.0152914770821226
0.14864397,0.18903667,0.458964,0.18340772,0.51269615,-0.5238316451302932
0.39085197,0.45558548,0.6539014,0.7000497,0.081472635,-0.01767284519942057
0.208641,0.65183604,0.8484912,0.53462356,0.661187,0.21871438917908193
0.26896226,0.6176346,0.9303339,0.87546355,0.9812399,0.8833182970794903
0.8535893,0.030282915,0.7106431,0.51283556,0.97745645,-0.7942971099590874
0.8323943,0.23878258,0.38265455,0.87272364,0.26759565,1.1611023026856655
0.68104583,0.093872786,0.62912387,0.87686265,0.4440593,0.3018429490633317
0.07316607,0.39079785,0.23405236,0.64151907,0.36800754,-0.29250192991694535
0.9281577,0.71816325,0.5305775,0.60631436,0.105581224,1.5751500692223235
0.90152764,0.86579716,0.5889524,0.95481014,0.9541074,0.6827194440970742
0.050557673,0.11254966,0.10380936,0.29745626,0.76560885,-0.6073939335048022
0.27224916,0.87234753,0.0793435,0.25081104,0.8580568,-0.5149189522521558
0.2946626,0.14308012,0.4587956,0.9155797,0.22385114,0.6523177766251066
0.7710412,0.38085842,0.4234928,0.65742815,0.47210056,1.0329633475174216
0.07021755,0.27933496,0.27431488,0.6980255,0.058442473,-0.21777972354477562
0.71325946,0.46894282,0.4802919,0.6052092,0.7784468,0.20434335226738767
0.01750189,0.067569196,0.6597246,0.7715503,0.75625294,0.03966719830494813
0.27613956,0.306854,0.43342477,0.97500056,0.2860399,0.5590836214398324
0.6022278,0.3819536,0.62924474,0.26441187,0.41178238,-0.01572048868928198
0.8132131,0.30606276,0.45849216,0.21027285,0.031184793,0.9189395941659981
0.49397486,0.8850788,0.9309781,0.65532017,0.77058166,0.1958691191733476
0.65595984,0.041916966,0.5257177,0.7046424,0.13691801,0.548364890412144
0.24948937,0.24928743,0.40446222,0.5012185,0.14679408,-0.180435261680291
0.65702516,0.58322346,0.8718226,0.22622031,0.44580483,-0.4407999026558795
0.8739692,0.8547641,0.32395434,0.30230492,0.13281566,0.34489454308039474
0.4623081,0.9042809,0.12576121,0.49369657,0.9997397,-0.0725210723802557
0.86595786,0.0404889,0.91471237,0.8522931,0.90550256,-0.008779193527395035
0.36714447,0.67001,0.69776,0.31168061,0.57557446,1.0266586200598768
0.7466106,0.8589809,0.9386872,0.23983133,0.41979307,-0.626696598739107
0.61115164,0.58605826,0.3207854,0.8025785,0.121008694,1.1651049642704494
0.13303077,0.4322673,0.76548743,0.822213,0.38100326,-0.47542609010228803
0.8298225,0.1261847,0.08140135,0.5910447,0.64748913,-0.2180714590948462
0.600013,0.43907005,0.8993546,0.02171272,0.6418253,0.4934445580235613
0.58462614,0.667473,0.09330797,0.35155058,0.13357419,0.4120212554022169
0.72239196,0.66226727,0.62047976,0.95007795,0.96592176,0.2656939387965461
0.11017072,0.2857291,0.6682175,0.5997729,0.46653765,-0.6297389993446467
0.8667847,0.79519373,0.92020285,0.62102014,0.7290948,0.16831857541413991
0.17520416,0.79845047,0.6800235,0.7348474,0.57853484,0.26605313865485514
0.2510727,0.70271546,0.89878225,0.5302948,0.43497443,-0.25290252909944055
0.0041919947,0.871381,0.5675073,0.045071363,0.08918691,0.06776377284075995
0.046028554,0.75619596,0.10395634,0.36452365,0.13658959,0.5707523927201944
0.2772858,0.9881706,0.16947079,0.85597795,0.6431642,-0.12689237463258426
0.31015396,0.38034016,0.5065251,0.41261208,0.63168454,0.41561049213216783
0.45634854,0.9771799,0.14342487,0.014668465,0.6851888,-0.47792293077453263
0.51734453,0.8838575,0.6031277,0.33281016,0.42483163,0.31536083512978275
0.9071032,0.62035626,0.4697662,0.90451145,0.96782964,0.18340434816244133
0.6091912,0.52092874,0.14502186,0.70184636,0.33856803,0.590006336921927
0.0074034333,0.2712317,0.62862146,0.8911746,0.21719962,0.30107259781056933
0.89787614,0.17835242,0.71398926,0.037966967,0.962236,-1.3063077360580342
0.76016927,0.82078606,0.029344201,0.7836967,0.12753564,-0.031867824790609754
0.9652643,0.45832878,0.8611962,0.28055835,0.57341415,-0.616241098680556
0.8799917,0.9071469,0.82501423,0.21921289,0.29474336,-0.7334201202451573
0.51906943,0.6788261,0.89976096,0.83473974,0.65905267,0.6290416749856285
0.456734,0.18861377,0.53803813,0.38624084,0.7608552,0.05888182279077725
0.2796892,0.1772542,0.88335854,0.37493312,0.54839873,1.2627518758577219
0.5832103,0.37661946,0.89855653,0.015163481,0.9179098,0.7057583442194103
0.5372796,0.7674677,0.073147714,0.678475,0.65674156,0.5908473458019684
0.44298404,0.7454046,0.27289498,0.11447692,0.34414226,0.21271006092908804
0.020518005,0.45911628,0.47134465,0.35640216,0.7518002,-0.0013491827884239242
0.78261614,0.3821048,0.46502805,0.6330653,0.1191836,1.9828718494977902
0.56260115,0.68896884,0.29128087,0.48181212,0.66857076,0.5081429113806525
0.7770423,0.06491321,0.5314706,0.01195848,0.47075957,-0.9525794101056652
0.8040878,0.815048,0.82058793,0.3332448,0.044608116,-0.07821337323451828
0.10821724,0.86703044,0.85091764,0.98766935,0.6869519,-0.31504349549203203
0.77219784,0.5556775,0.13369983,0.6444467,0.04682803,0.797379893279988
0.14511287,0.36912858,0.58110666,0.28131092,0.28114545,-0.7898093911494501
0.029336512,0.10926342,0.6309907,0.2069717,0.9987657,-0.4026569951080393
0.119042754,0.38143867,0.19640166,0.5027931,0.8061225,-0.6872335046186364
0.3609823,0.4540028,0.0709576,0.4997573,0.25847912,0.1571719898650879
0.81175655,0.9492043,0.63336927,0.19145674,0.48187,-0.336991314650239
0.8999101,0.6646127,0.05095154,0.6776793,0.66835505,1.014383181806733
0.36358416,0.25719202,0.5575231,0.13869673,0.94849926,0.8625369766769114
0.6214136,0.21141636,0.84783524,0.4623031,0.96085113,-0.49319080743735766
0.41263658,0.09618622,0.42039222,0.96407783,0.19803143,0.27974463387461457
0.44773543,0.67924136,0.42368317,0.3727044,0.2621665,0.36232102751280304
0.76303947,0.53875613,0.56720626,0.19462639,0.39770013,0.07037506962557612
0.71454304,0.8013042,0.48207092,0.7652389,0.15083396,0.8213930038106303
0.26079792,0.42459178,0.069735944,0.14642882,0.8103108,-0.7698772518198599
0.48436975,0.5164528,0.38418186,0.17749017,0.33835292,0.29752810494861615
0.7791529,0.15670347,0.60668576,0.21199149,0.16131115,0.17601287998947202
0.21728599,0.30468732,0.9192131,0.39849728,0.26960224,0.04384661791038438
0.9707775,0.8116936,0.6355036,0.34730226,0.0024621487,0.4624862987148664
0.8721057,0.69803214,0.545454,0.9848618,0.5522685,1.1273102456042805
0.26975513,0.26477182,0.9631065,0.8963964,0.9880071,0.3556762244549798
0.4626947,0.44231164,0.65615994,0.63733554,0.28016263,0.11532508337003
0.6969583,0.5654091,0.99443316,0.44535816,0.9174834,-0.4242683819307447
0.5892656,0.9262376,0.45287782,0.79878485,0.65234697,0.7930646100988278
0.9250433,0.6781737,0.39762378,0.5120802,0.37335157,1.9187929696461126
0.7293862,0.9681273,0.65319675,0.028118849,0.8202577,-0.7537535846175514
0.08142102,0.51628906,0.25910652,0.41580164,0.12838787,-0.05328268874077377
0.17669398,0.79003644,0.49221885,0.83629405,0.6812907,0.6765038517944352
0.981972,0.5042613,0.86663574,0.690021,0.6000351,0.06063683182909402
0.44104052,0.33770275,0.843803,0.04499054,0.7086611,2.218548042165658
0.16249001,0.011248291,0.27037734,0.42501235,0.81054676,-0.05337035351054202
0.6910565,0.3888914,0.6373728,0.8711344,0.49645483,0.890512527114315
0.52576846,0.34228873,0.3708287,0.69194376,0.29314685,-0.022069744149010556
0.84463227,0.3965057,0.1733585,0.30628365,0.74603164,-0.032046877361235473
0.8343342,0.27960467,0.24430329,0.5420379,0.80324835,-0.26487402578691754
0.40232122,0.012437761,0.54838866,0.5156652,0.49723917,0.12249144258576061
0.35188603,0.44419938,0.6464041,0.980178,0.36546916,0.8468905910203148
0.1438713,0.96764094,0.57365423,0.8057944,0.9291822,-0.2864279189560941
0.7388686,0.30771202,0.5453043,0.933761,0.3389873,1.3685902276931072
0.56754,0.8169891,0.30520654,0.7643561,0.61819535,1.0987849674079557
0.6020725,0.7476463,0.46272165,0.0036579967,0.69412726,-0.31203079180653165
0.37649894,0.12031704,0.4717524,0.6316908,0.035403192,0.12814493192061494
0.12622118,0.5300188,0.8230181,0.6574964,0.33109713,-0.7698213294049423
0.696888,0.76855093,0.6609142,0.7297132,0.5402962,0.5974319944277644
0.44727522,0.9253621,0.06490004,0.4379586,0.27199107,-0.31551175904454554
0.034313202,0.79135215,0.5627905,0.07496393,0.32233125,0.07338907202907866
0.14313304,0.022752643,0.9352147,0.19046283,0.84414274,0.2978039019884453
0.95946914,0.701157,0.8853854,0.25917917,0.1981811,-0.17950555553666098
0.55799466,0.9227237,0.57792753,0.45246208,0.47949868,0.08048914939357864
0.98238283,0.55017626,0.78091526,0.03117621,0.1590265,-0.2618568542717615
0.6997801,0.00047177076,0.34908313,0.4624492,0.9001119,-1.1202095306947948
0.9690012,0.79463303,0.30838382,0.23849308,0.24826062,1.3315870986231269
0.1868239,0.93519104,0.9122614,0.6572202,0.52351403,-0.5887136349480083
0.030061424,0.11083448,0.43565834,0.36898434,0.6515059,-0.37994161078639804
0.73014355,0.26699567,0.55261385,0.9266467,0.11448908,1.4177672237334384
